,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
RAD51B,-0.0020855747837551977,0.00475825354524936,-0.0007277519716487677,0.004468526629688196,-0.0014348737308972539,0.0010050406814670252,-0.0013904226614399097,-0.001698514334474165,-0.0011267056842264613,0.0033838477716533148,0.02270954482013464,-6.533465653429981e-05,0.000774627395290421,0.016340864183678357,0.004880774095255586,-0.0069525376013357156,0.006958290346644039,-0.0035391120761416543,0.011153088593468441,-0.005939535875634141,0.004228120215447316,0.012224808078289478,-0.019086408278953304,0.0032385420635696258,0.00439551251841591,-0.02039124626104922,0.016743262251367286,-0.00025244312703791207,0.004185551543552903,-0.007470156741613076,0.012967895424146203,0.013441241816564118,0.01812304454998782,0.016829859751343976,0.0027805783150216465,-0.018422631568667025,0.023376155286865156,-0.019978785117085455,-0.018961702055295643,-0.008543226513359073,-0.0014008994335703946,-0.007348382389800258,-0.0061839740583114235,-0.000537889529391467,-0.010964043443562319,-0.01575243585912856,-0.00017235045884914394,0.008663055831453248,-0.0021731482830965815,0.018428011369867103
MLLT11,-0.0022736413749472367,0.010090680939993673,0.01170001725502275,0.00030840707570304807,0.0014330817714453003,-0.0014805425545894714,-0.005811011721469911,0.002221407443463243,-0.0032151141148870654,0.0005589754197359965,-0.002408802891921167,0.003220328505221812,-0.009924140619185418,0.010056728405266316,-0.008520526467218865,0.014677755401410345,-0.004987452439893649,0.006429793523372531,0.0018499278700584317,-0.0027488944136457526,0.004769492867554303,0.003187222165245452,-0.006262639859503998,-0.013968629131673807,0.001055458778641357,-0.005948817398408711,0.01269930714195446,-0.002411261132121313,0.010111670567325252,-0.011885324274823712,-0.006364070380094669,-0.008124648286107587,-0.0043693097984607515,0.008451786551083293,-0.01620337124173292,-0.005559007593504063,0.006383056617184319,-0.0015235716766314104,0.004225449634963305,-0.004789077516225288,-0.011783945795405244,-0.030012085695157842,0.01700074649340887,-0.014725764619696548,0.00021244578767041643,0.009111495526654889,0.01091297938017326,-0.015551773506113847,0.02089697125943049,-0.0013103496178020757
LYZ,0.005663965862784245,-0.1701308657892293,0.06411491621328358,-0.08406843066476756,-0.00030702309756866156,-0.0029681631651619533,0.011743953264599379,-0.004892395234392085,0.006162551224079299,0.0027597948245880063,0.028419899420895282,-0.019281625855636968,0.017353597568397265,-0.027495959004540906,-0.0007897756667177161,-0.017753762215590073,0.0005947260891531814,-0.013579707495598493,-0.00467354413603559,0.00030856151702394596,-0.020010599053344975,0.0017950781995575388,0.002062240505699385,-0.0014598205089457915,0.0001765467275489682,-0.010675409458536532,-0.00022530374383154068,-0.015037065290529677,-0.01674247867926955,0.004471153768607241,0.0002836684334603743,0.007737367728121311,-0.011726138660457632,0.005472275889985671,-0.00417009494286326,0.009222526587977778,-0.00027898632047207986,0.005757011609887584,-0.009012016936403537,0.017493578934107693,0.000695666016593111,-0.0024421026172991847,0.0025587956382247578,0.005252852153586208,0.002883837276624767,-0.007032624620876171,-0.0014623499800708278,-0.003421773113948599,-0.001173035018719671,-0.0012938736618338916
CBLN3,-0.0002460135693015491,-0.003451448174115857,-0.013133819219869532,-0.015241976884356627,-0.0007042115451152346,0.003379897141569624,-0.00025101752790423153,0.00038901099571403284,0.0024530319116229395,-0.0026540047412775274,-0.0014121428035084455,0.004524062721837245,-0.017384518577423406,-0.037701484188649464,0.0059094689088252505,-0.031985200707055496,0.005341500159259661,0.002148138335484196,0.016199246850476426,-0.020620988128784986,0.002059533919049322,-0.004905107480958999,0.0011377987148662202,0.006689733639264503,0.008491075577040671,0.011318826553203636,-0.005923448149654459,0.0034035993862064906,0.00624684771471069,0.013322090696147619,-0.000709763167581131,0.021613794642720865,0.02876311620041756,-0.009908165800125398,-0.011247277166088868,0.022691183796877824,0.012253172790632755,-0.012232593032404614,-0.029733039654462213,7.719633820282151e-05,0.0030596515074492823,-0.0075341016058553525,0.016291287570875376,-0.01742328665075466,-0.007619119456926442,-0.009528762365917895,-0.022847457546681747,0.026512492247527462,0.020807951234762603,-0.015756206369303926
TTC38,-0.0057843285031505326,0.07324318385565702,0.07064863758613447,-0.08961191312609491,-0.004689163854141974,0.006462618515693999,0.0010865362257078297,0.006783162542395089,0.005230435219094506,-0.0002587109375519178,-0.02625687157803442,0.0237648819690221,-0.0427769268110118,-0.004865806650337579,0.00033265221881090615,0.01188287444118199,0.005591661321230638,0.00801039457704937,-0.01661182772985628,0.013198424359641171,-0.013598436842652632,-0.011997872499529473,0.00685267765817835,-0.0034088437557726974,0.010626178393158537,0.006265393240283128,-0.010742154532022472,0.0020964140499604086,0.017819533746823314,-0.017804189979037224,4.104004147766115e-06,-0.004772856553152945,0.006827511044014192,0.012423810796530545,0.009791097705939415,0.013329845535906444,-0.0012056330198437736,-0.012609191989400387,0.017511792106968554,0.010268503625584895,-0.04059544401418656,-0.009862130780227558,0.013412328973888695,-0.022846576293425677,-0.013916317842575972,-0.02078663243041658,0.015517058687726376,-0.04479430535335786,-0.015413386302943694,0.0077574903526023385
NCR1,-0.0026998701367942036,0.032874886254594234,0.03408779261777887,-0.044169714235225,-0.0014105106118668324,0.0022698536145831297,-0.0017381024384487886,0.0031582340651147467,7.542586603077043e-06,0.0008549222045925101,-0.013722362081215717,-0.004390651969896565,-0.018326338352113572,0.002036404077120012,-0.03834855909931404,0.018217290945275095,-0.004177137470981457,-0.004348766078612188,-0.0024761424642135614,0.00033005862550331347,-0.008555351617735484,-0.007506460234177904,-0.008441114493183414,-0.006227799981819844,0.001093221143593154,-0.018097769556949875,0.009525679160744961,0.005618427451639199,0.024966695330090792,0.002662102071453712,-0.03540232907060229,-0.004513775217674643,-0.0029566967368587424,0.0357364774304696,0.01436878805467793,0.004738113721954344,-0.0016404443725540675,-0.015020696537221158,-0.020843361673514457,-0.015438647429620294,-0.010132259295904484,0.010157551236800337,0.02843507717792733,-0.0006073543188819825,-0.028986351814462533,-0.019626451772545572,-0.006360454733579135,-0.022442302816436666,0.01933374787646571,0.015579486454050141
HCFC2,-0.001652653174417591,0.0022381769380722706,-0.011179317355303501,0.0051402252179791235,-0.0010718487083419433,0.00024576632650979855,-0.0028527682122532726,-0.0009766763248433665,-0.001971114252309126,0.0009010739983657137,0.00034391562840207287,0.006947443841225439,-0.015311375381148715,0.008617065727944058,0.001861928635937884,0.008799316193872132,-0.01735486941604962,-0.001808185531276393,0.013340126604199719,-0.009946744660775683,0.003494132805418195,0.010837952671838187,-0.013014041078752262,0.010183215317685974,-0.008296095868706443,0.017091217007249967,0.0009865338323368864,-0.002885521644484569,-0.0028753498405314935,0.0029948852395684377,0.005777874458726021,0.009007897423948473,0.012406127268509173,-0.013221030914299551,-0.008110431651641895,0.006935029427987533,8.277695308737216e-05,0.02303721227586986,0.0022579463753078367,-0.0035262580384601786,0.0025425791828637724,-0.0029996438268488045,0.008179639950115692,-0.002441924613409373,-0.02229401191265531,0.009095411599130946,0.04741315134688267,0.02992345585531078,0.00037972082956243703,-0.015181365920250187
PAWR,-0.002404146958875035,0.007138940028608323,-0.04026458413564796,-0.024462873404303066,0.00223828199944092,0.002801311096950483,0.003999579480364841,0.006459906683644089,0.0014395252896055824,-0.0003832070247190355,-0.035769446554882074,0.025084165720783896,-0.022516470546945958,0.03213227302121188,0.007291236594700164,-0.14374916037286828,0.0719936913026947,-0.01990646084174913,0.10205238456753966,0.018000070175012393,0.006242774353759719,0.008611144306983388,0.007651962403010916,-0.02904244186670897,0.007293065337034794,0.005693341244778683,0.027053136089894077,-0.011232938708322433,-0.00980186734732418,-0.001008193778698395,-0.002448552814834608,-0.01028657892372495,0.013186434725815226,-0.006659764279438664,0.013723467527821382,-0.009187283482971528,-0.009647085339945478,-0.009803906111312826,-0.02419270143926136,-0.03904242296646296,0.022937561977723717,-0.01454590946258942,-0.009024257739515668,0.01689672098946891,-0.0026596301870589947,0.015081285052923504,-0.020769608474909086,-0.01996091042282843,-0.008122602646726448,0.005812803682558891
CLECL1,0.00010348274726909636,0.0015818612893963426,-0.00043027718054738055,0.003395114843410323,-0.00019153769704700048,0.00038053284635876757,0.0006376960678529798,0.013158821574951003,-0.005267327083514883,-0.004641668923217499,-0.006493393284198071,0.01287149118630669,-0.0055371523809843795,0.002879035353675977,-0.02238893779821311,0.01879069352228504,-0.004652879597670856,-0.024372606709329635,-0.015396727897397466,0.02567418617937251,0.002239997560069708,-0.001675967798084255,0.04732718310878546,-0.014110928311915558,0.02285055640537241,-0.0073952012819389935,0.008864554682096966,-0.047182457331021714,0.01651064792724933,0.032852721667611134,0.0033507178370750504,0.03281369163479032,0.017873406185800977,0.03956127793402039,0.023128879175753375,-0.007973796266092802,0.014840791981014841,-0.010433430777988884,-0.003125147229735284,0.016662352762420993,0.0007276001105491121,0.007843445137496142,-0.008285597852573105,-0.016357625692879407,0.02933533499074078,-0.006532754954007768,-0.0323092234794072,-0.011260168971440512,0.009775681500526608,0.01653725310006707
ACVR2B,-0.0005160186620256873,0.0006888844025393272,0.001090289933862768,0.0035785834343878007,0.0010011386067206103,-0.0008449148029073619,-0.00203060763076439,-0.001491172997969313,0.001859654476028327,-0.00036535336722328564,-0.004378413550781775,0.00643043682542578,0.002604307931875499,0.001291511017790973,-0.006455533170651553,0.0027634639821107554,0.009834952284485525,0.002056537758236727,-0.006703112686404859,0.003830008923490589,-0.001684675363279806,0.009155344582607923,-0.0030947113081042734,0.008724824138386794,0.009309332527988483,-0.004022030362788108,-0.00014747083069172832,-0.0015234405718322803,0.0228314620205563,0.009805040041513873,0.0015864805946907653,-0.003087006269302987,-0.0022472592220900882,0.009440951946510748,-0.004691920957608725,0.006616878503336895,0.01931928093119849,0.0008150384482787706,-0.0012686296198012542,0.00186980194569908,0.007372181368600298,-0.016505201288266082,-0.007177826839654278,0.00935670488882846,0.006767854136445253,-0.020164930043634892,0.018110836857696586,-0.007232168289345539,-0.028463688636047042,0.010769733895020618
AC016683.5,-0.0006238240890193827,0.002328366096857681,-0.011742686705643428,-0.0049908221729771255,0.001961589003691455,-0.002785664490474668,0.003560181170794544,-0.0029399855596355657,0.0035704294613588556,-0.0011423154664206658,0.000968456108644133,-0.0016867927363943395,0.004287220611901262,-0.0036193330476722643,-0.001982458194232035,0.015060546395280995,-0.011367368740880275,-0.0184980375314823,0.008633283011531014,0.015981505561916416,0.008283160456764731,0.0007544220778952174,0.003391654558925972,-0.0010689817481963617,0.0052254293320378705,-0.00655767442025698,-0.010259804878765058,0.003824987228821836,0.009908349000938179,0.0030234706366729777,0.005865736631670191,-0.010448368117813626,-0.0055940721828049225,-0.0164457518598564,-0.017549627894820383,-0.004719897552334925,0.015247778969545562,0.005615211958413637,-0.0017406332695546933,-0.015041645293849937,0.005578480145759592,-0.00024000393582124897,0.0010119914956686583,0.011427565410931753,-0.015071668907639574,0.01615341640403487,0.033145457667599174,0.0117120053626128,0.0059228353410730565,0.01835627544213552
FRY-AS1,-0.000870830240680096,-0.008987727156684572,0.005815966805218585,0.004834011237316699,0.0018549237812328662,-0.0002513925913815063,-0.0009749828821100884,0.002182004841715661,-0.006668879295418088,-0.004583999661032155,4.052338033791037e-05,0.002715603612323726,-0.003883416068680879,-0.0034827758787503407,0.012641053375011785,0.005639824014808425,-0.005054664081207208,-0.002752164500479566,0.0033666814780625143,-0.008807112817830622,0.007925275456610141,0.007058536144557795,-0.0027422024324848175,0.001877897843745679,-0.002530136202308086,0.0016683744097074826,0.00953369013801025,0.0009630185941161408,-0.01222096714209535,0.0019901016489589397,-0.0034402273376819385,-0.0024150666176962505,0.0002123576556535404,-0.007055978698485589,-0.01819097196286998,-0.0015202124692563278,-0.002987855239297284,0.0030075862485173764,-0.02080020541549427,-0.0054771620765258185,-0.0035465955221839394,-0.010887811039282439,0.00201390028287264,0.013532161724726526,0.0015711422294367667,0.011093204311017006,-0.022950688864566637,0.005418533355224859,0.008576679090471393,0.008904986984579373
THBS1,0.014556860942331032,0.005176935956557221,0.0038619761849025317,-0.0020325830281587077,-0.0003256226589324197,0.06554104283874335,0.027579581237259513,-0.019234211365320046,0.07072321952227378,0.05070062108047654,0.012118021687844661,-0.05166456250061341,-0.049664657539723156,-0.0021496399111833216,-0.057227370759261056,-0.07069981718150005,-0.12565850769258846,0.01877977832571933,0.02696086451290475,0.05343118605535742,0.00032501560418203503,-0.04330508665065625,-0.00691056693864258,0.12117472100570773,-0.05702149608986893,-0.007043379521559558,0.08080052543556276,0.05346101608174503,0.005392853286571735,0.033175692866058454,-0.004208679575905738,-0.01267521074172448,0.049254478606176585,0.028826474408052916,-0.0027927430469492217,-0.022779498990761794,-0.030055425537847808,0.022038887393194054,-0.019729133828657937,-0.004654405088983702,-0.0039972085032693025,0.007458647221868556,0.012032916087567378,0.004965176008284881,0.04156655682925711,-0.004679625782344848,-0.008619328935598828,-0.009420325012896559,0.011006290026451414,-0.017180428930008065
SCRG1,0.001317118677875513,-0.005535702084913868,0.0020346678131366587,0.002491566486031561,0.001335574197154093,0.006644276167848486,0.0011675104466766324,0.002754896358050877,0.0009652303382342433,-0.0005313472747717011,0.001739455623965018,-0.006293477178272234,-0.004153192484530984,0.002929059923922752,-0.007316322420622093,0.0017528094381119657,-0.007581255611132249,0.0012693170927341325,-0.0034341063917392627,0.0018313687736155027,-0.0019383215966095645,-0.010292566371728349,-0.008306254158776982,-0.008776920675928173,0.007826186775788519,-0.003572468723708369,0.006931773141974282,-0.004935468066025439,0.001181014857930593,-9.604939339369253e-05,-0.006114258449674735,0.008566901550373398,-0.008456563319115607,0.0031758551644009087,-0.0006901244810158743,0.00629487641544023,-0.002873222258882282,0.006280870980926841,-0.014196931777786491,-0.004897659492496081,0.0012326332903659682,0.0013464353005093956,-0.0044978087352612805,0.012260948893896154,0.009309241740974682,-0.00559370727861281,-0.010207184378213493,0.01627759395714656,-0.0028600774868767827,-0.009519794545013002
RP11-950C14.3,-0.0005896918248421128,0.004605882965906561,-0.004482419344822027,0.008772469858868254,-0.002229576172591713,-0.00508129053321298,-0.0007376545436709217,-0.00020774357644751177,0.0015111256573150512,-0.0009204196174829504,0.0029995601957905557,-0.0018972525444145697,0.0015417951958654331,0.0026152721447293735,0.012102076955545478,0.009981150875202259,-0.004574145984806533,-0.005697593179239284,-0.005731120496767084,-0.009359233677693379,0.006281816956467995,-0.008949415269791025,-0.0010618024290286155,0.0003984334341213362,-0.0007624400458441556,0.01442858374751313,0.0024919136418133847,0.0022176248699121983,-0.0012606433632361895,0.019331484331078164,0.016894982666802796,-0.014840475108813882,0.017603133501682088,-0.01463623555918575,-0.005755528158715289,0.0021648999751546568,-0.002794011026973359,0.0011586228290393487,-0.0004996384047978968,0.013662173744649809,-0.0034338534304156143,0.023643008874300507,0.014130650789538818,0.010774910102428679,-0.003978018702655042,0.013888040706930178,-0.007573201779146421,-0.00660437176653836,-0.011860786348746336,0.015852916963291473
